user_id,scenary_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
65,CarAccident,real_life,1686817623,1686817623,X=-9585.053 Y=-1697.848 Z=100.726,X=-11.232 Y=24.668 Z=0.000,0.271047
65,CarAccident,real_life,1686817628,1686817628,X=-9585.053 Y=-1697.848 Z=100.726,X=-9.271 Y=14.696 Z=0.000,0.101632
65,CarAccident,real_life,1686817629,1686817629,X=-9585.053 Y=-1697.848 Z=100.726,X=-18.171 Y=8.520 Z=0.000,0.108329
65,CarAccident,real_life,1686817631,1686817631,X=-9585.053 Y=-1697.848 Z=100.726,X=-8.746 Y=17.760 Z=0.000,0.131983
65,CarAccident,real_life,1686817632,1686817632,X=-9585.053 Y=-1697.848 Z=100.726,X=-11.190 Y=29.567 Z=0.000,0.120574
65,CarAccident,real_life,1686817633,1686817633,X=-9585.053 Y=-1697.848 Z=100.726,X=-10.219 Y=41.776 Z=0.000,0.122476
65,CarAccident,real_life,1686817634,1686817634,X=-9585.053 Y=-1697.848 Z=100.726,X=8.828 Y=33.625 Z=0.000,0.207178
65,CarAccident,real_life,1686817635,1686817635,X=-9585.053 Y=-1697.848 Z=100.726,X=16.090 Y=25.409 Z=0.000,0.109648
65,CarAccident,real_life,1686817638,1686817638,X=-9585.053 Y=-1697.848 Z=100.726,X=8.362 Y=31.866 Z=0.000,0.100702
65,CarAccident,real_life,1686817641,1686817641,X=-9585.053 Y=-1697.848 Z=100.726,X=16.235 Y=22.486 Z=0.000,0.122463
