id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
44,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:1.281","2024-10-25 13:48:1.797","(-6.481812;19.095972)","(12.062702;27.21262)","0.20243"
45,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:1.795","2024-10-25 13:48:2.51","(13028.257812;-3607.604248)","(12890.341797;-4088.459961)","5.002431"
46,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:2.309","2024-10-25 13:48:2.352","(12890.797852;-4086.401367)","(12805.942383;-4420.0)","3.442216"
47,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:1.807","2024-10-25 13:48:3.315","(0.0;0.0)","(15.858997;-8.348879)","0.179224"
48,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:3.325","2024-10-25 13:48:4.324","(15.858997;-8.348879)","(-9.225361;3.38624)","0.276936"
49,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:4.335","2024-10-25 13:48:4.863","(-9.225361;3.38624)","(-11.730608;-15.773005)","0.193223"
50,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:4.861","2024-10-25 13:48:5.38","(12818.131836;-4404.219238)","(13015.833008;-4065.876221)","3.918695"
51,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:5.234","2024-10-25 13:48:5.313","(13013.547852;-4066.065918)","(13151.391602;-3764.407715)","3.316603"
52,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:5.886","2024-10-25 13:48:6.13","(13151.672852;-3760.192383)","(13101.041016;-3672.577881)","1.011929"
53,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:6.488","2024-10-25 13:48:6.622","(13103.801758;-3670.767822)","(13066.556641;-3612.94043)","0.687837"
54,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:7.181","2024-10-25 13:48:7.295","(13071.119141;-3616.033203)","(13100.0;-3570.0)","0.543428"
55,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:4.874","2024-10-25 13:48:7.898","(0.0;0.0)","(-15.209908;5.695208)","0.162412"
56,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:7.908","2024-10-25 13:48:8.436","(-15.209908;5.695208)","(-36.452499;2.384929)","0.21499"
57,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:8.447","2024-10-25 13:48:8.928","(-36.452499;2.384929)","(-22.392008;10.439431)","0.162041"
58,"AB","S1_BasicMechanics","real_life","2024-10-25 13:48:8.937","2024-10-25 13:48:9.480","(-22.392008;10.439431)","(12.970966;15.581282)","0.357348"
59,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:9.462","2024-10-25 13:48:9.756","(13086.960938;-3585.303467)","(12976.216797;-4132.495117)","5.582856"
