id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
68,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.062174;0.062456;0.062735;0.06301;0.063289;0.063577;0.063859;0.064138;0.064419;0.0647;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:45.601;2024-10-25 13:51:46.110;2024-10-25 13:51:46.628;2024-10-25 13:51:47.139;2024-10-25 13:51:47.642;2024-10-25 13:51:48.136;2024-10-25 13:51:48.655;2024-10-25 13:51:49.147;2024-10-25 13:51:49.652;2024-10-25 13:51:50.206;]"
69,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.067901;0.068196;0.068495;0.068798;0.069092;0.069378;0.06968;0.069976;0.070268;0.070557;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:50.671;2024-10-25 13:51:51.192;2024-10-25 13:51:51.710;2024-10-25 13:51:52.233;2024-10-25 13:51:52.732;2024-10-25 13:51:53.231;2024-10-25 13:51:53.755;2024-10-25 13:51:54.270;2024-10-25 13:51:54.769;2024-10-25 13:51:55.273;]"
70,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.060945;0.061211;0.061479;0.06175;0.062015;0.062271;0.062543;0.062808;0.06307;0.06333;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:50.671;2024-10-25 13:51:51.192;2024-10-25 13:51:51.710;2024-10-25 13:51:52.233;2024-10-25 13:51:52.732;2024-10-25 13:51:53.231;2024-10-25 13:51:53.755;2024-10-25 13:51:54.270;2024-10-25 13:51:54.769;2024-10-25 13:51:55.296;]"
71,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.064984;0.065267;0.065553;0.065842;0.066124;0.066398;0.066687;0.06697;0.067249;0.067526;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:50.671;2024-10-25 13:51:51.192;2024-10-25 13:51:51.710;2024-10-25 13:51:52.233;2024-10-25 13:51:52.732;2024-10-25 13:51:53.231;2024-10-25 13:51:53.755;2024-10-25 13:51:54.270;2024-10-25 13:51:54.769;2024-10-25 13:51:55.318;]"
72,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.070853;0.071147;0.071441;0.071733;0.072027;0.072323;0.072613;0.072918;0.073219;0.073517;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:51:55.771;2024-10-25 13:51:56.277;2024-10-25 13:51:56.787;2024-10-25 13:51:57.299;2024-10-25 13:51:57.810;2024-10-25 13:51:58.335;2024-10-25 13:51:58.837;2024-10-25 13:51:59.363;2024-10-25 13:51:59.868;2024-10-25 13:52:0.369;]"
73,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.063595;0.063859;0.064123;0.064385;0.064649;0.064914;0.065175;0.065449;0.065719;0.065986;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:51:55.771;2024-10-25 13:51:56.277;2024-10-25 13:51:56.787;2024-10-25 13:51:57.299;2024-10-25 13:51:57.810;2024-10-25 13:51:58.335;2024-10-25 13:51:58.837;2024-10-25 13:51:59.363;2024-10-25 13:51:59.868;2024-10-25 13:52:0.392;]"
74,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.067809;0.068091;0.068372;0.068651;0.068933;0.069216;0.069494;0.069786;0.070073;0.070358;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:51:55.771;2024-10-25 13:51:56.277;2024-10-25 13:51:56.787;2024-10-25 13:51:57.299;2024-10-25 13:51:57.810;2024-10-25 13:51:58.335;2024-10-25 13:51:58.837;2024-10-25 13:51:59.363;2024-10-25 13:51:59.868;2024-10-25 13:52:0.414;]"
75,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.073807;0.074101;0.074393;0.074689;0.07498;0.075271;0.075564;0.07587;0.076171;0.076466;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:0.880;2024-10-25 13:52:1.391;2024-10-25 13:52:1.883;2024-10-25 13:52:2.397;2024-10-25 13:52:2.898;2024-10-25 13:52:3.407;2024-10-25 13:52:3.919;2024-10-25 13:52:4.441;2024-10-25 13:52:4.953;2024-10-25 13:52:5.474;]"
76,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.066246;0.06651;0.066773;0.067039;0.0673;0.067561;0.067824;0.068098;0.068368;0.068633;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:0.880;2024-10-25 13:52:1.391;2024-10-25 13:52:1.883;2024-10-25 13:52:2.397;2024-10-25 13:52:2.898;2024-10-25 13:52:3.407;2024-10-25 13:52:3.919;2024-10-25 13:52:4.441;2024-10-25 13:52:4.953;2024-10-25 13:52:5.496;]"
77,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.070636;0.070917;0.071197;0.071481;0.071759;0.072038;0.072318;0.072611;0.072899;0.073181;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:0.880;2024-10-25 13:52:1.391;2024-10-25 13:52:1.883;2024-10-25 13:52:2.397;2024-10-25 13:52:2.898;2024-10-25 13:52:3.407;2024-10-25 13:52:3.919;2024-10-25 13:52:4.441;2024-10-25 13:52:4.953;2024-10-25 13:52:5.518;]"
78,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.076756;0.077048;0.077346;0.077636;0.077936;0.078226;0.078526;0.078819;0.079119;0.079411;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:5.977;2024-10-25 13:52:6.476;2024-10-25 13:52:6.982;2024-10-25 13:52:7.493;2024-10-25 13:52:8.11;2024-10-25 13:52:8.507;2024-10-25 13:52:9.32;2024-10-25 13:52:9.532;2024-10-25 13:52:10.57;2024-10-25 13:52:10.547;]"
79,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.068894;0.069156;0.069423;0.069683;0.069953;0.070213;0.070482;0.070745;0.071015;0.071277;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:5.977;2024-10-25 13:52:6.476;2024-10-25 13:52:6.983;2024-10-25 13:52:7.493;2024-10-25 13:52:8.11;2024-10-25 13:52:8.507;2024-10-25 13:52:9.32;2024-10-25 13:52:9.532;2024-10-25 13:52:10.57;2024-10-25 13:52:10.569;]"
80,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.073459;0.073739;0.074024;0.074301;0.074588;0.074866;0.075153;0.075433;0.075721;0.076;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:5.977;2024-10-25 13:52:6.476;2024-10-25 13:52:6.983;2024-10-25 13:52:7.493;2024-10-25 13:52:8.11;2024-10-25 13:52:8.507;2024-10-25 13:52:9.32;2024-10-25 13:52:9.532;2024-10-25 13:52:10.57;2024-10-25 13:52:10.594;]"
81,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.079708;0.079999;0.080288;0.08058;0.080876;0.081166;0.081455;0.081746;0.082049;0.08234;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:11.58;2024-10-25 13:52:11.562;2024-10-25 13:52:12.76;2024-10-25 13:52:12.566;2024-10-25 13:52:13.91;2024-10-25 13:52:13.587;2024-10-25 13:52:14.88;2024-10-25 13:52:14.588;2024-10-25 13:52:15.99;2024-10-25 13:52:15.617;]"
82,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.071543;0.071804;0.072063;0.072326;0.072592;0.072852;0.073111;0.073372;0.073644;0.073906;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:11.58;2024-10-25 13:52:11.562;2024-10-25 13:52:12.76;2024-10-25 13:52:12.566;2024-10-25 13:52:13.91;2024-10-25 13:52:13.587;2024-10-25 13:52:14.88;2024-10-25 13:52:14.588;2024-10-25 13:52:15.99;2024-10-25 13:52:15.640;]"
83,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.076284;0.076562;0.076839;0.077119;0.077402;0.077679;0.077955;0.078234;0.078524;0.078803;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:11.58;2024-10-25 13:52:11.563;2024-10-25 13:52:12.76;2024-10-25 13:52:12.566;2024-10-25 13:52:13.91;2024-10-25 13:52:13.587;2024-10-25 13:52:14.88;2024-10-25 13:52:14.588;2024-10-25 13:52:15.99;2024-10-25 13:52:15.663;]"
84,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.082633;0.082923;0.083218;0.08351;0.083809;0.084101;0.084391;0.084683;0.084978;0.085277;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:16.119;2024-10-25 13:52:16.620;2024-10-25 13:52:17.133;2024-10-25 13:52:17.639;2024-10-25 13:52:18.153;2024-10-25 13:52:18.645;2024-10-25 13:52:19.146;2024-10-25 13:52:19.659;2024-10-25 13:52:20.171;2024-10-25 13:52:20.689;]"
85,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.074169;0.074429;0.074694;0.074956;0.075224;0.075487;0.075747;0.076008;0.076273;0.076542;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:16.119;2024-10-25 13:52:16.620;2024-10-25 13:52:17.133;2024-10-25 13:52:17.639;2024-10-25 13:52:18.153;2024-10-25 13:52:18.645;2024-10-25 13:52:19.146;2024-10-25 13:52:19.659;2024-10-25 13:52:20.171;2024-10-25 13:52:20.712;]"
86,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.079083;0.079361;0.079643;0.079923;0.080209;0.080489;0.080766;0.081045;0.081328;0.081614;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:16.119;2024-10-25 13:52:16.620;2024-10-25 13:52:17.133;2024-10-25 13:52:17.639;2024-10-25 13:52:18.153;2024-10-25 13:52:18.646;2024-10-25 13:52:19.146;2024-10-25 13:52:19.659;2024-10-25 13:52:20.171;2024-10-25 13:52:20.735;]"
87,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.085571;0.085867;0.086161;0.086459;0.086755;0.087054;0.087345;0.087641;0.087932;0.08823;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:21.182;2024-10-25 13:52:21.695;2024-10-25 13:52:22.215;2024-10-25 13:52:22.716;2024-10-25 13:52:23.240;2024-10-25 13:52:23.745;2024-10-25 13:52:24.256;2024-10-25 13:52:24.759;2024-10-25 13:52:25.270;2024-10-25 13:52:25.785;]"
88,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.076805;0.077071;0.077335;0.077602;0.077869;0.078137;0.078398;0.078664;0.078925;0.079192;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:21.182;2024-10-25 13:52:21.695;2024-10-25 13:52:22.215;2024-10-25 13:52:22.716;2024-10-25 13:52:23.240;2024-10-25 13:52:23.745;2024-10-25 13:52:24.256;2024-10-25 13:52:24.760;2024-10-25 13:52:25.270;2024-10-25 13:52:25.809;]"
89,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.081895;0.082178;0.082459;0.082745;0.083029;0.083314;0.083593;0.083877;0.084155;0.08444;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:21.182;2024-10-25 13:52:21.695;2024-10-25 13:52:22.215;2024-10-25 13:52:22.716;2024-10-25 13:52:23.240;2024-10-25 13:52:23.745;2024-10-25 13:52:24.256;2024-10-25 13:52:24.760;2024-10-25 13:52:25.270;2024-10-25 13:52:25.832;]"
90,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.088525;0.088815;0.089112;0.089401;0.089692;0.089989;0.090279;0.09057;0.090861;0.091157;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:26.284;2024-10-25 13:52:26.786;2024-10-25 13:52:27.299;2024-10-25 13:52:27.798;2024-10-25 13:52:28.312;2024-10-25 13:52:28.813;2024-10-25 13:52:29.316;2024-10-25 13:52:29.815;2024-10-25 13:52:30.317;2024-10-25 13:52:30.830;]"
91,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.079457;0.079717;0.079984;0.080244;0.080504;0.080771;0.081031;0.081293;0.081553;0.08182;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:26.284;2024-10-25 13:52:26.787;2024-10-25 13:52:27.299;2024-10-25 13:52:27.798;2024-10-25 13:52:28.312;2024-10-25 13:52:28.813;2024-10-25 13:52:29.316;2024-10-25 13:52:29.815;2024-10-25 13:52:30.317;2024-10-25 13:52:30.852;]"
92,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.084722;0.085;0.085284;0.085561;0.085839;0.086123;0.086401;0.086679;0.086957;0.087241;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:26.284;2024-10-25 13:52:26.787;2024-10-25 13:52:27.299;2024-10-25 13:52:27.798;2024-10-25 13:52:28.312;2024-10-25 13:52:28.813;2024-10-25 13:52:29.316;2024-10-25 13:52:29.815;2024-10-25 13:52:30.317;2024-10-25 13:52:30.874;]"
93,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.091453;0.091748;0.092038;0.092334;0.092635;0.092926;0.093209;0.09351;0.093806;0.0941;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:31.352;2024-10-25 13:52:31.848;2024-10-25 13:52:32.351;2024-10-25 13:52:32.871;2024-10-25 13:52:33.382;2024-10-25 13:52:33.883;2024-10-25 13:52:34.383;2024-10-25 13:52:34.894;2024-10-25 13:52:35.404;2024-10-25 13:52:35.923;]"
94,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.082085;0.08235;0.08261;0.082875;0.083146;0.083407;0.083661;0.083931;0.084197;0.084461;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:31.352;2024-10-25 13:52:31.848;2024-10-25 13:52:32.351;2024-10-25 13:52:32.871;2024-10-25 13:52:33.382;2024-10-25 13:52:33.883;2024-10-25 13:52:34.383;2024-10-25 13:52:34.894;2024-10-25 13:52:35.404;2024-10-25 13:52:35.947;]"
95,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.087524;0.087807;0.088084;0.088367;0.088656;0.088934;0.089205;0.089493;0.089776;0.090057;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:31.352;2024-10-25 13:52:31.848;2024-10-25 13:52:32.351;2024-10-25 13:52:32.871;2024-10-25 13:52:33.382;2024-10-25 13:52:33.883;2024-10-25 13:52:34.383;2024-10-25 13:52:34.894;2024-10-25 13:52:35.404;2024-10-25 13:52:35.970;]"
96,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.094391;0.094689;0.094978;0.095276;0.095567;0.095869;0.096179;0.096463;0.096761;0.097051;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:36.421;2024-10-25 13:52:36.939;2024-10-25 13:52:37.436;2024-10-25 13:52:37.950;2024-10-25 13:52:38.458;2024-10-25 13:52:39.2;2024-10-25 13:52:39.498;2024-10-25 13:52:40.0;2024-10-25 13:52:40.509;2024-10-25 13:52:41.18;]"
97,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.084722;0.08499;0.085249;0.085517;0.085778;0.086049;0.086327;0.086582;0.086849;0.08711;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:36.421;2024-10-25 13:52:36.939;2024-10-25 13:52:37.437;2024-10-25 13:52:37.950;2024-10-25 13:52:38.458;2024-10-25 13:52:39.2;2024-10-25 13:52:39.498;2024-10-25 13:52:40.0;2024-10-25 13:52:40.509;2024-10-25 13:52:41.43;]"
98,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.090336;0.090621;0.090898;0.091183;0.091462;0.091751;0.092047;0.092319;0.092604;0.092882;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:36.421;2024-10-25 13:52:36.939;2024-10-25 13:52:37.437;2024-10-25 13:52:37.950;2024-10-25 13:52:38.458;2024-10-25 13:52:39.2;2024-10-25 13:52:39.498;2024-10-25 13:52:40.0;2024-10-25 13:52:40.509;2024-10-25 13:52:41.66;]"
99,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.097348;0.097652;0.097946;0.098248;0.098549;0.098874;0.099158;0.099458;0.09975;0.100042;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:41.531;2024-10-25 13:52:42.56;2024-10-25 13:52:42.561;2024-10-25 13:52:43.78;2024-10-25 13:52:43.646;2024-10-25 13:52:44.152;2024-10-25 13:52:44.654;2024-10-25 13:52:45.161;2024-10-25 13:52:45.664;2024-10-25 13:52:46.183;]"
100,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.087377;0.087649;0.087913;0.088184;0.088454;0.088746;0.089001;0.08927;0.089532;0.089794;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:41.531;2024-10-25 13:52:42.56;2024-10-25 13:52:42.562;2024-10-25 13:52:43.78;2024-10-25 13:52:43.646;2024-10-25 13:52:44.152;2024-10-25 13:52:44.654;2024-10-25 13:52:45.161;2024-10-25 13:52:45.664;2024-10-25 13:52:46.206;]"
101,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.093167;0.093457;0.093738;0.094028;0.094315;0.094627;0.094898;0.095185;0.095465;0.095744;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:41.531;2024-10-25 13:52:42.56;2024-10-25 13:52:42.562;2024-10-25 13:52:43.78;2024-10-25 13:52:43.647;2024-10-25 13:52:44.152;2024-10-25 13:52:44.654;2024-10-25 13:52:45.161;2024-10-25 13:52:45.664;2024-10-25 13:52:46.229;]"
