id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
259,"9999","T1_BasicMechanics","3","[1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;1.898495;]","[0.021685;0.021948;0.022226;0.022501;0.022776;0.02305;0.023319;0.023584;0.023853;0.024125;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:32:6.539;2024-9-12 17:32:7.50;2024-9-12 17:32:7.566;2024-9-12 17:32:8.94;2024-9-12 17:32:8.622;2024-9-12 17:32:9.136;2024-9-12 17:32:9.636;2024-9-12 17:32:10.138;2024-9-12 17:32:10.663;2024-9-12 17:32:11.163;]"
260,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.020587;0.020838;0.021101;0.021362;0.021623;0.021883;0.022139;0.02239;0.022646;0.022903;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:32:6.539;2024-9-12 17:32:7.50;2024-9-12 17:32:7.566;2024-9-12 17:32:8.94;2024-9-12 17:32:8.622;2024-9-12 17:32:9.136;2024-9-12 17:32:9.636;2024-9-12 17:32:10.138;2024-9-12 17:32:10.663;2024-9-12 17:32:11.164;]"
261,"12","T1_BasicMechanics","3","[0.0;1.900846;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.0;0.00022;0.000497;0.000766;0.00103;0.001295;0.001573;0.001838;0.002103;0.002369;]","[(2049.897705;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:2.678;2024-9-12 17:35:3.204;2024-9-12 17:35:3.726;2024-9-12 17:35:4.234;2024-9-12 17:35:4.737;2024-9-12 17:35:5.238;2024-9-12 17:35:5.766;2024-9-12 17:35:6.267;2024-9-12 17:35:6.768;2024-9-12 17:35:7.269;]"
262,"12","T1_BasicMechanics","3","[0.0;1.996428;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.0;0.000231;0.000522;0.000805;0.001082;0.00136;0.001652;0.00193;0.002208;0.002488;]","[(2021.960449;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:2.678;2024-9-12 17:35:3.204;2024-9-12 17:35:3.726;2024-9-12 17:35:4.234;2024-9-12 17:35:4.737;2024-9-12 17:35:5.238;2024-9-12 17:35:5.766;2024-9-12 17:35:6.267;2024-9-12 17:35:6.768;2024-9-12 17:35:7.269;]"
263,"12","T1_BasicMechanics","3","[0.0;1.898129;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.0;0.00022;0.000497;0.000765;0.001029;0.001293;0.001571;0.001835;0.0021;0.002365;]","[(2052.323486;12066.061523);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:2.678;2024-9-12 17:35:3.204;2024-9-12 17:35:3.726;2024-9-12 17:35:4.234;2024-9-12 17:35:4.737;2024-9-12 17:35:5.238;2024-9-12 17:35:5.766;2024-9-12 17:35:6.267;2024-9-12 17:35:6.768;2024-9-12 17:35:7.269;]"
264,"12","T1_BasicMechanics","3","[0.0;1.80206;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.0;0.000209;0.000471;0.000727;0.000977;0.001227;0.001491;0.001742;0.001993;0.002246;]","[(2084.765625;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:2.678;2024-9-12 17:35:3.204;2024-9-12 17:35:3.726;2024-9-12 17:35:4.234;2024-9-12 17:35:4.737;2024-9-12 17:35:5.238;2024-9-12 17:35:5.766;2024-9-12 17:35:6.267;2024-9-12 17:35:6.768;2024-9-12 17:35:7.269;]"
265,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.002633;0.002911;0.003176;0.003455;0.003725;0.003989;0.004254;0.004533;0.004798;0.005064;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:7.770;2024-9-12 17:35:8.299;2024-9-12 17:35:8.799;2024-9-12 17:35:9.326;2024-9-12 17:35:9.838;2024-9-12 17:35:10.341;2024-9-12 17:35:10.841;2024-9-12 17:35:11.368;2024-9-12 17:35:11.869;2024-9-12 17:35:12.368;]"
266,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.002765;0.003058;0.003336;0.003629;0.003913;0.00419;0.004468;0.004761;0.005039;0.005318;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:7.770;2024-9-12 17:35:8.299;2024-9-12 17:35:8.799;2024-9-12 17:35:9.326;2024-9-12 17:35:9.838;2024-9-12 17:35:10.341;2024-9-12 17:35:10.841;2024-9-12 17:35:11.368;2024-9-12 17:35:11.869;2024-9-12 17:35:12.368;]"
267,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.002629;0.002907;0.003172;0.00345;0.00372;0.003984;0.004248;0.004526;0.004791;0.005056;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:7.770;2024-9-12 17:35:8.299;2024-9-12 17:35:8.799;2024-9-12 17:35:9.326;2024-9-12 17:35:9.838;2024-9-12 17:35:10.341;2024-9-12 17:35:10.841;2024-9-12 17:35:11.368;2024-9-12 17:35:11.869;2024-9-12 17:35:12.369;]"
268,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.002496;0.00276;0.003011;0.003276;0.003532;0.003782;0.004033;0.004297;0.004548;0.0048;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:7.770;2024-9-12 17:35:8.299;2024-9-12 17:35:8.799;2024-9-12 17:35:9.326;2024-9-12 17:35:9.838;2024-9-12 17:35:10.341;2024-9-12 17:35:10.841;2024-9-12 17:35:11.368;2024-9-12 17:35:11.869;2024-9-12 17:35:12.369;]"
269,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.005327;0.005601;0.005881;0.00616;0.006439;0.006703;0.006968;0.007232;0.007509;0.007787;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:12.876;2024-9-12 17:35:13.393;2024-9-12 17:35:13.921;2024-9-12 17:35:14.450;2024-9-12 17:35:14.980;2024-9-12 17:35:15.480;2024-9-12 17:35:15.981;2024-9-12 17:35:16.481;2024-9-12 17:35:17.6;2024-9-12 17:35:17.530;]"
270,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.005595;0.005882;0.006176;0.00647;0.006763;0.00704;0.007319;0.007596;0.007887;0.008178;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:12.876;2024-9-12 17:35:13.393;2024-9-12 17:35:13.921;2024-9-12 17:35:14.450;2024-9-12 17:35:14.980;2024-9-12 17:35:15.480;2024-9-12 17:35:15.981;2024-9-12 17:35:16.481;2024-9-12 17:35:17.6;2024-9-12 17:35:17.530;]"
271,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.00532;0.005593;0.005872;0.006151;0.00643;0.006694;0.006958;0.007222;0.007498;0.007775;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:12.876;2024-9-12 17:35:13.393;2024-9-12 17:35:13.921;2024-9-12 17:35:14.450;2024-9-12 17:35:14.980;2024-9-12 17:35:15.480;2024-9-12 17:35:15.981;2024-9-12 17:35:16.481;2024-9-12 17:35:17.6;2024-9-12 17:35:17.531;]"
272,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.005051;0.00531;0.005575;0.00584;0.006104;0.006355;0.006606;0.006856;0.007119;0.007382;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:12.876;2024-9-12 17:35:13.393;2024-9-12 17:35:13.921;2024-9-12 17:35:14.450;2024-9-12 17:35:14.980;2024-9-12 17:35:15.480;2024-9-12 17:35:15.981;2024-9-12 17:35:16.481;2024-9-12 17:35:17.6;2024-9-12 17:35:17.531;]"
273,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.008065;0.008344;0.008623;0.008901;0.009178;0.009442;0.009708;0.00998;0.010249;0.010516;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:18.58;2024-9-12 17:35:18.586;2024-9-12 17:35:19.117;2024-9-12 17:35:19.645;2024-9-12 17:35:20.165;2024-9-12 17:35:20.668;2024-9-12 17:35:21.171;2024-9-12 17:35:21.688;2024-9-12 17:35:22.197;2024-9-12 17:35:22.699;]"
274,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.00847;0.008763;0.009057;0.009349;0.009639;0.009917;0.010196;0.010482;0.010764;0.011045;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:18.58;2024-9-12 17:35:18.586;2024-9-12 17:35:19.117;2024-9-12 17:35:19.645;2024-9-12 17:35:20.165;2024-9-12 17:35:20.668;2024-9-12 17:35:21.171;2024-9-12 17:35:21.688;2024-9-12 17:35:22.197;2024-9-12 17:35:22.699;]"
275,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.008053;0.008332;0.008611;0.008888;0.009165;0.009428;0.009694;0.009966;0.010234;0.010501;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:18.58;2024-9-12 17:35:18.586;2024-9-12 17:35:19.117;2024-9-12 17:35:19.645;2024-9-12 17:35:20.165;2024-9-12 17:35:20.668;2024-9-12 17:35:21.171;2024-9-12 17:35:21.688;2024-9-12 17:35:22.197;2024-9-12 17:35:22.699;]"
276,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.007646;0.00791;0.008175;0.008438;0.008701;0.008951;0.009204;0.009461;0.009716;0.009969;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:18.58;2024-9-12 17:35:18.586;2024-9-12 17:35:19.117;2024-9-12 17:35:19.645;2024-9-12 17:35:20.165;2024-9-12 17:35:20.668;2024-9-12 17:35:21.171;2024-9-12 17:35:21.688;2024-9-12 17:35:22.197;2024-9-12 17:35:22.699;]"
277,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.010786;0.011057;0.011337;0.011608;0.011877;0.012141;0.012407;0.012681;0.012949;0.013226;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:23.218;2024-9-12 17:35:23.726;2024-9-12 17:35:24.256;2024-9-12 17:35:24.775;2024-9-12 17:35:25.279;2024-9-12 17:35:25.780;2024-9-12 17:35:26.282;2024-9-12 17:35:26.803;2024-9-12 17:35:27.311;2024-9-12 17:35:27.833;]"
278,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.011328;0.011613;0.011907;0.012192;0.012474;0.012752;0.013031;0.013319;0.0136;0.013891;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:23.218;2024-9-12 17:35:23.726;2024-9-12 17:35:24.256;2024-9-12 17:35:24.775;2024-9-12 17:35:25.279;2024-9-12 17:35:25.780;2024-9-12 17:35:26.282;2024-9-12 17:35:26.803;2024-9-12 17:35:27.311;2024-9-12 17:35:27.834;]"
279,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.01077;0.011041;0.011321;0.011592;0.01186;0.012124;0.012389;0.012663;0.01293;0.013207;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:23.218;2024-9-12 17:35:23.726;2024-9-12 17:35:24.256;2024-9-12 17:35:24.775;2024-9-12 17:35:25.279;2024-9-12 17:35:25.780;2024-9-12 17:35:26.282;2024-9-12 17:35:26.803;2024-9-12 17:35:27.311;2024-9-12 17:35:27.834;]"
280,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.010225;0.010482;0.010748;0.011005;0.01126;0.01151;0.011762;0.012022;0.012276;0.012539;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:23.218;2024-9-12 17:35:23.726;2024-9-12 17:35:24.256;2024-9-12 17:35:24.775;2024-9-12 17:35:25.279;2024-9-12 17:35:25.780;2024-9-12 17:35:26.282;2024-9-12 17:35:26.803;2024-9-12 17:35:27.311;2024-9-12 17:35:27.834;]"
281,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.013493;0.013757;0.014022;0.014286;0.014551;0.014829;0.015106;0.015384;0.015662;0.015926;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:28.338;2024-9-12 17:35:28.839;2024-9-12 17:35:29.340;2024-9-12 17:35:29.840;2024-9-12 17:35:30.341;2024-9-12 17:35:30.868;2024-9-12 17:35:31.387;2024-9-12 17:35:31.916;2024-9-12 17:35:32.446;2024-9-12 17:35:32.945;]"
282,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.014171;0.014449;0.014727;0.015004;0.015283;0.015574;0.015866;0.016157;0.01645;0.016727;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:28.338;2024-9-12 17:35:28.839;2024-9-12 17:35:29.340;2024-9-12 17:35:29.840;2024-9-12 17:35:30.341;2024-9-12 17:35:30.868;2024-9-12 17:35:31.387;2024-9-12 17:35:31.916;2024-9-12 17:35:32.446;2024-9-12 17:35:32.946;]"
283,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.013473;0.013738;0.014001;0.014265;0.01453;0.014807;0.015085;0.015362;0.01564;0.015903;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:28.338;2024-9-12 17:35:28.839;2024-9-12 17:35:29.340;2024-9-12 17:35:29.840;2024-9-12 17:35:30.341;2024-9-12 17:35:30.868;2024-9-12 17:35:31.387;2024-9-12 17:35:31.916;2024-9-12 17:35:32.446;2024-9-12 17:35:32.946;]"
284,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.012791;0.013042;0.013293;0.013543;0.013795;0.014058;0.014321;0.014584;0.014848;0.015098;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:28.338;2024-9-12 17:35:28.839;2024-9-12 17:35:29.340;2024-9-12 17:35:29.840;2024-9-12 17:35:30.341;2024-9-12 17:35:30.868;2024-9-12 17:35:31.387;2024-9-12 17:35:31.916;2024-9-12 17:35:32.446;2024-9-12 17:35:32.946;]"
285,"12","T1_BasicMechanics","3","[1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;1.900975;]","[0.016205;0.016484;0.016763;0.017028;0.017293;0.017557;0.017836;0.0181;0.018377;0.018643;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:35:33.474;2024-9-12 17:35:34.2;2024-9-12 17:35:34.529;2024-9-12 17:35:35.31;2024-9-12 17:35:35.533;2024-9-12 17:35:36.33;2024-9-12 17:35:36.561;2024-9-12 17:35:37.60;2024-9-12 17:35:37.585;2024-9-12 17:35:38.87;]"
286,"12","T1_BasicMechanics","3","[1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;1.996567;]","[0.01702;0.017313;0.017605;0.017885;0.018163;0.01844;0.018733;0.01901;0.019301;0.019581;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:35:33.474;2024-9-12 17:35:34.2;2024-9-12 17:35:34.529;2024-9-12 17:35:35.31;2024-9-12 17:35:35.533;2024-9-12 17:35:36.33;2024-9-12 17:35:36.561;2024-9-12 17:35:37.60;2024-9-12 17:35:37.585;2024-9-12 17:35:38.87;]"
287,"12","T1_BasicMechanics","3","[1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;1.898258;]","[0.016182;0.016461;0.016739;0.017004;0.017269;0.017532;0.01781;0.018074;0.018351;0.018616;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:35:33.474;2024-9-12 17:35:34.2;2024-9-12 17:35:34.529;2024-9-12 17:35:35.31;2024-9-12 17:35:35.533;2024-9-12 17:35:36.33;2024-9-12 17:35:36.561;2024-9-12 17:35:37.60;2024-9-12 17:35:37.585;2024-9-12 17:35:38.88;]"
288,"12","T1_BasicMechanics","3","[1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;1.802179;]","[0.015363;0.015628;0.015891;0.016143;0.016395;0.016645;0.016909;0.017159;0.017422;0.017674;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:35:33.474;2024-9-12 17:35:34.2;2024-9-12 17:35:34.529;2024-9-12 17:35:35.31;2024-9-12 17:35:35.533;2024-9-12 17:35:36.33;2024-9-12 17:35:36.561;2024-9-12 17:35:37.61;2024-9-12 17:35:37.585;2024-9-12 17:35:38.88;]"
